timestamp,building_zone,hour_of_day,day_of_week,power_kw,temperature_c,occupancy
2026-06-23 15:00,Lab-B,15,1,18.7,24.3,16.0
2026-06-23 15:00,Office,15,1,14.87,20.7,20.0
2026-06-23 15:00,Cafeteria,15,1,23.6,23.6,40.0
2026-06-23 15:00,Server-Room,15,1,45.91,21.2,2.0
2026-06-23 15:00,Gym,15,1,13.27,24.0,14.0
2026-06-23 16:00,Lab-A,16,1,25.39,23.7,29.0
2026-06-23 16:00,Lab-B,16,1,24.31,18.6,34.0
2026-06-23 16:00,Office,16,1,6.94,19.9,7.0
2026-06-23 16:00,Cafeteria,16,1,14.29,21.4,22.0
2026-06-23 16:00,Server-Room,16,1,44.76,22.1,0.0
2026-06-23 16:00,Gym,16,1,13.1,22.9,22.0
2026-06-23 17:00,Lab-A,17,1,20.29,21.9,33.0
2026-06-23 17:00,Lab-B,17,1,12.15,22.1,7.0
2026-06-23 17:00,Office,17,1,16.75,17.9,32.0
2026-06-23 17:00,Cafeteria,17,1,13.29,19.5,19.0
2026-06-23 17:00,Server-Room,17,1,46.83,18.7,1.0
2026-06-23 17:00,Gym,17,1,,20.9,34.0
2026-06-23 18:00,Lab-A,18,1,22.19,17.2,28.0
2026-06-23 18:00,Lab-B,18,1,23.67,16.7,40.0
2026-06-23 18:00,Office,18,1,17.19,16.4,27.0
2026-06-23 18:00,Cafeteria,18,1,18.68,16.6,28.0
2026-06-23 18:00,Server-Room,18,1,47.09,19.3,1.0
2026-06-23 18:00,Gym,18,1,15.43,17.3,36.0
2026-06-23 19:00,Lab-A,19,1,16.49,16.9,3.0
2026-06-23 19:00,Lab-B,19,1,13.53,15.2,1.0
2026-06-23 19:00,Office,19,1,9.47,14.2,3.0
2026-06-23 19:00,Cafeteria,19,1,11.88,16.2,5.0
2026-06-23 19:00,Server-Room,19,1,44.1,19.7,4.0
2026-06-23 19:00,Gym,19,1,5.21,14.4,1.0
2026-06-23 20:00,Lab-A,20,1,18.76,15.4,5.0
2026-06-23 20:00,Lab-B,20,1,11.92,16.6,1.0
2026-06-23 20:00,Office,20,1,11.19,11.8,5.0
2026-06-23 20:00,Cafeteria,20,1,9.89,15.9,0.0
2026-06-23 20:00,Server-Room,20,1,46.28,14.1,4.0
2026-06-23 20:00,Gym,20,1,6.43,13.5,4.0
2026-06-23 21:00,Lab-A,21,1,12.88,11.3,1.0
2026-06-23 21:00,Lab-B,21,1,14.53,14.1,3.0
2026-06-23 21:00,Office,21,1,8.15,10.9,2.0
2026-06-23 21:00,Cafeteria,21,1,10.54,12.8,5.0
2026-06-23 21:00,Server-Room,21,1,43.31,12.3,2.0
2026-06-23 21:00,Gym,21,1,8.13,12.7,0.0
2026-06-23 22:00,Lab-A,22,1,12.55,12.7,1.0
2026-06-23 22:00,Lab-B,22,1,9.2,10.4,1.0
2026-06-23 22:00,Office,22,1,7.53,11.6,4.0
2026-06-23 22:00,Cafeteria,22,1,8.79,10.6,0.0
2026-06-23 22:00,Server-Room,22,1,46.87,10.7,3.0
2026-06-23 22:00,Gym,22,1,9.07,13.3,5.0
2026-06-23 23:00,Lab-A,23,1,15.13,11.5,0.0
2026-06-23 23:00,Lab-B,23,1,14.69,11.3,1.0
2026-06-23 23:00,Office,23,1,8.67,11.8,0.0
2026-06-23 23:00,Cafeteria,23,1,10.66,9.0,0.0
2026-06-23 23:00,Server-Room,23,1,46.03,12.3,3.0
2026-06-23 23:00,Gym,23,1,7.26,9.5,2.0
2026-06-24 00:00,Lab-A,0,2,13.61,7.5,3.0
2026-06-24 00:00,Lab-B,0,2,13.21,9.7,5.0
2026-06-24 00:00,Office,0,2,8.65,11.7,3.0
2026-06-24 00:00,Cafeteria,0,2,11.05,12.3,2.0
2026-06-24 00:00,Server-Room,0,2,43.33,10.0,3.0
2026-06-24 00:00,Gym,0,2,4.97,9.2,3.0
2026-06-24 01:00,Lab-A,1,2,14.88,12.4,2.0
2026-06-24 01:00,Lab-B,1,2,,7.5,0.0
2026-06-24 01:00,Office,1,2,8.3,8.4,0.0
2026-06-24 01:00,Cafeteria,1,2,12.83,10.4,0.0
2026-06-24 01:00,Server-Room,1,2,45.73,11.7,5.0
2026-06-24 01:00,Gym,1,2,9.24,,5.0
2026-06-24 02:00,Lab-A,2,2,16.18,12.3,3.0
2026-06-24 02:00,Lab-B,2,2,12.67,11.7,5.0
2026-06-24 02:00,Office,2,2,,13.0,3.0
2026-06-24 02:00,Cafeteria,2,2,9.21,12.8,4.0
2026-06-24 02:00,Server-Room,2,2,46.81,9.4,4.0
2026-06-24 02:00,Gym,2,2,8.81,10.8,3.0
2026-06-24 03:00,Lab-A,3,2,15.81,12.1,4.0
2026-06-24 03:00,Lab-B,3,2,14.42,13.7,4.0
2026-06-24 03:00,Office,3,2,7.58,13.4,1.0
2026-06-24 03:00,Cafeteria,3,2,10.8,14.3,1.0
2026-06-24 03:00,Server-Room,3,2,46.45,13.0,3.0
2026-06-24 03:00,Gym,3,2,7.64,12.9,0.0
2026-06-24 04:00,Lab-A,4,2,16.61,12.1,0.0
2026-06-24 04:00,Lab-B,4,2,12.05,16.1,5.0
2026-06-24 04:00,Office,4,2,9.01,13.7,0.0
2026-06-24 04:00,Cafeteria,4,2,10.62,12.5,5.0
2026-06-24 04:00,Server-Room,4,2,,11.8,5.0
2026-06-24 04:00,Gym,4,2,6.49,14.7,0.0
2026-06-24 05:00,Lab-A,5,2,16.23,18.0,5.0
2026-06-24 05:00,Lab-B,5,2,12.54,14.6,0.0
2026-06-24 05:00,Office,5,2,10.5,13.8,5.0
2026-06-24 05:00,Cafeteria,5,2,12.88,14.7,5.0
2026-06-24 05:00,Server-Room,5,2,46.1,14.7,3.0
2026-06-24 05:00,Gym,5,2,6.67,15.8,4.0
2026-06-24 06:00,Lab-A,6,2,18.64,17.7,0.0
2026-06-24 06:00,Lab-B,6,2,,16.2,2.0
2026-06-24 06:00,Office,6,2,6.6,20.5,1.0
2026-06-24 06:00,Cafeteria,6,2,10.1,18.6,0.0
2026-06-24 06:00,Server-Room,6,2,43.9,17.2,1.0
2026-06-24 06:00,Gym,6,2,,17.2,4.0
2026-06-24 07:00,Lab-A,7,2,14.76,,0.0
2026-06-24 07:00,Lab-B,7,2,14.2,18.4,4.0
2026-06-24 07:00,Office,7,2,9.51,20.4,1.0
2026-06-24 07:00,Cafeteria,7,2,11.29,20.0,5.0
2026-06-24 07:00,Server-Room,7,2,44.98,19.8,0.0
2026-06-24 07:00,Gym,7,2,5.48,19.1,4.0
2026-06-24 08:00,Lab-A,8,2,19.09,21.1,5.0
2026-06-24 08:00,Lab-B,8,2,20.16,24.6,25.0
2026-06-24 08:00,Office,8,2,15.46,22.6,18.0
2026-06-24 08:00,Cafeteria,8,2,21.56,22.2,35.0
2026-06-24 08:00,Server-Room,8,2,44.21,20.7,2.0
2026-06-24 08:00,Gym,8,2,9.72,22.5,9.0
2026-06-24 09:00,Lab-A,9,2,30.67,25.2,
2026-06-24 09:00,Lab-B,9,2,22.13,19.2,35.0
2026-06-24 09:00,Office,9,2,16.37,23.7,15.0
2026-06-24 09:00,Cafeteria,9,2,20.76,26.3,28.0
2026-06-24 09:00,Server-Room,9,2,48.36,25.1,1.0
2026-06-24 09:00,Gym,9,2,14.51,23.7,25.0
2026-06-24 10:00,Lab-A,10,2,25.74,23.3,28.0
2026-06-24 10:00,Lab-B,10,2,19.24,24.9,19.0
2026-06-24 10:00,Office,10,2,21.39,26.6,37.0
2026-06-24 10:00,Cafeteria,10,2,18.72,,15.0
2026-06-24 10:00,Server-Room,10,2,46.28,25.2,1.0
2026-06-24 10:00,Gym,10,2,9.8,23.3,6.0
2026-06-24 11:00,Lab-A,11,2,21.82,25.8,14.0
2026-06-24 11:00,Lab-B,11,2,21.56,24.4,22.0
2026-06-24 11:00,Office,11,2,20.03,25.1,26.0
2026-06-24 11:00,Cafeteria,11,2,21.11,28.3,25.0
2026-06-24 11:00,Server-Room,11,2,46.95,24.2,1.0
2026-06-24 11:00,Gym,11,2,21.45,27.5,40.0
2026-06-24 12:00,Lab-A,12,2,21.75,25.4,13.0
2026-06-24 12:00,Lab-B,12,2,27.15,27.8,36.0
2026-06-24 12:00,Office,12,2,15.09,26.0,9.0
2026-06-24 12:00,Cafeteria,12,2,19.49,27.4,22.0
2026-06-24 12:00,Server-Room,12,2,50.17,24.7,
2026-06-24 12:00,Gym,12,2,13.6,24.7,20.0
2026-06-24 13:00,Lab-A,13,2,26.83,26.2,24.0
2026-06-24 13:00,Lab-B,13,2,26.01,25.4,31.0
2026-06-24 13:00,Office,13,2,13.25,26.1,17.0
2026-06-24 13:00,Cafeteria,13,2,15.33,26.5,13.0
2026-06-24 13:00,Server-Room,13,2,46.25,25.2,0.0
2026-06-24 13:00,Gym,13,2,,24.8,39.0
2026-06-24 14:00,Lab-A,14,2,26.43,24.1,34.0
2026-06-24 14:00,Lab-B,14,2,19.96,24.3,23.0
2026-06-24 14:00,Office,14,2,20.82,25.8,26.0
2026-06-24 14:00,Cafeteria,14,2,23.38,23.9,36.0
2026-06-24 14:00,Server-Room,14,2,49.69,24.7,2.0
2026-06-24 14:00,Gym,14,2,20.51,24.3,39.0
2026-06-24 15:00,Lab-A,15,2,22.89,23.6,9.0
2026-06-24 15:00,Lab-B,15,2,25.43,23.8,40.0
2026-06-24 15:00,Office,15,2,13.72,24.1,17.0
2026-06-24 15:00,Cafeteria,15,2,22.09,19.2,36.0
2026-06-24 15:00,Server-Room,15,2,45.9,24.4,2.0
2026-06-24 15:00,Gym,15,2,17.2,23.8,31.0
2026-06-24 16:00,Lab-A,16,2,23.35,20.8,32.0
2026-06-24 16:00,Lab-B,16,2,15.52,20.5,11.0
2026-06-24 16:00,Office,16,2,12.59,22.5,12.0
2026-06-24 16:00,Cafeteria,16,2,13.03,22.6,8.0
2026-06-24 16:00,Server-Room,16,2,44.64,20.9,0.0
2026-06-24 16:00,Gym,16,2,9.87,24.0,11.0
2026-06-24 17:00,Lab-A,17,2,21.11,22.2,18.0
2026-06-24 17:00,Lab-B,17,2,14.48,21.4,8.0
2026-06-24 17:00,Office,17,2,15.69,19.8,22.0
2026-06-24 17:00,Cafeteria,17,2,14.38,18.6,19.0
2026-06-24 17:00,Server-Room,17,2,44.69,21.3,1.0
2026-06-24 17:00,Gym,17,2,,21.2,20.0
2026-06-24 18:00,Lab-A,18,2,21.58,18.1,25.0
2026-06-24 18:00,Lab-B,18,2,22.69,18.6,29.0
2026-06-24 18:00,Office,18,2,13.84,20.1,
2026-06-24 18:00,Cafeteria,18,2,15.88,18.3,22.0
2026-06-24 18:00,Server-Room,18,2,44.12,18.6,0.0
2026-06-24 18:00,Gym,18,2,14.19,15.6,34.0
2026-06-24 19:00,Lab-A,19,2,15.42,15.9,1.0
2026-06-24 19:00,Lab-B,19,2,15.34,15.2,5.0
2026-06-24 19:00,Office,19,2,7.88,16.9,4.0
2026-06-24 19:00,Cafeteria,19,2,10.67,16.4,1.0
2026-06-24 19:00,Server-Room,19,2,46.79,15.1,5.0
2026-06-24 19:00,Gym,19,2,4.88,17.4,3.0
2026-06-24 20:00,Lab-A,20,2,14.69,12.8,0.0
2026-06-24 20:00,Lab-B,20,2,13.64,11.4,5.0
2026-06-24 20:00,Office,20,2,9.46,13.8,4.0
2026-06-24 20:00,Cafeteria,20,2,9.3,11.9,4.0
2026-06-24 20:00,Server-Room,20,2,47.01,14.2,4.0
2026-06-24 20:00,Gym,20,2,4.62,12.1,0.0
2026-06-24 21:00,Lab-A,21,2,17.23,13.1,3.0
2026-06-24 21:00,Lab-B,21,2,13.71,11.7,1.0
2026-06-24 21:00,Office,21,2,5.17,11.6,1.0
2026-06-24 21:00,Cafeteria,21,2,9.9,11.0,3.0
2026-06-24 21:00,Server-Room,21,2,43.22,11.6,0.0
2026-06-24 21:00,Gym,21,2,5.94,11.8,5.0
2026-06-24 22:00,Lab-A,22,2,15.89,10.0,0.0
2026-06-24 22:00,Lab-B,22,2,13.11,12.7,3.0
2026-06-24 22:00,Office,22,2,8.55,11.6,3.0
2026-06-24 22:00,Cafeteria,22,2,11.57,10.4,2.0
2026-06-24 22:00,Server-Room,22,2,,10.2,2.0
2026-06-24 22:00,Gym,22,2,5.6,9.8,4.0
2026-06-24 23:00,Lab-A,23,2,11.86,12.6,1.0
2026-06-24 23:00,Lab-B,23,2,12.92,11.3,2.0
2026-06-24 23:00,Office,23,2,9.17,10.8,5.0
2026-06-24 23:00,Cafeteria,23,2,11.13,9.2,5.0
2026-06-24 23:00,Server-Room,23,2,45.52,11.8,4.0
2026-06-24 23:00,Gym,23,2,7.85,11.3,2.0
2026-06-25 00:00,Lab-A,0,3,16.59,10.2,1.0
2026-06-25 00:00,Lab-B,0,3,14.44,12.8,4.0
2026-06-25 00:00,Office,0,3,9.9,12.1,4.0
2026-06-25 00:00,Cafeteria,0,3,13.19,10.8,5.0
2026-06-25 00:00,Server-Room,0,3,45.22,10.9,3.0
2026-06-25 00:00,Gym,0,3,5.94,9.5,1.0
2026-06-25 01:00,Lab-A,1,3,17.6,10.0,0.0
2026-06-25 01:00,Lab-B,1,3,14.38,11.5,4.0
2026-06-25 01:00,Office,1,3,7.75,10.1,2.0
2026-06-25 01:00,Cafeteria,1,3,10.5,10.3,1.0
2026-06-25 01:00,Server-Room,1,3,43.51,10.5,1.0
2026-06-25 01:00,Gym,1,3,5.98,7.1,0.0
2026-06-25 02:00,Lab-A,2,3,16.25,11.4,3.0
2026-06-25 02:00,Lab-B,2,3,11.38,11.7,1.0
2026-06-25 02:00,Office,2,3,7.51,12.1,4.0
2026-06-25 02:00,Cafeteria,2,3,10.99,9.5,2.0
2026-06-25 02:00,Server-Room,2,3,,11.9,5.0
2026-06-25 02:00,Gym,2,3,7.23,10.7,5.0
2026-06-25 03:00,Lab-A,3,3,16.83,13.2,3.0
2026-06-25 03:00,Lab-B,3,3,11.05,13.0,4.0
2026-06-25 03:00,Office,3,3,8.15,10.0,3.0
2026-06-25 03:00,Cafeteria,3,3,11.65,10.2,
2026-06-25 03:00,Server-Room,3,3,47.82,11.1,4.0
2026-06-25 03:00,Gym,3,3,6.2,,5.0
2026-06-25 04:00,Lab-A,4,3,15.37,12.5,2.0
2026-06-25 04:00,Lab-B,4,3,12.59,14.5,4.0
2026-06-25 04:00,Office,4,3,9.96,14.5,0.0
2026-06-25 04:00,Cafeteria,4,3,9.98,14.4,
2026-06-25 04:00,Server-Room,4,3,46.75,13.1,3.0
2026-06-25 04:00,Gym,4,3,6.92,13.6,0.0
2026-06-25 05:00,Lab-A,5,3,17.53,16.5,0.0
2026-06-25 05:00,Lab-B,5,3,12.92,14.0,1.0
2026-06-25 05:00,Office,5,3,11.55,17.6,5.0
2026-06-25 05:00,Cafeteria,5,3,11.17,15.9,3.0
2026-06-25 05:00,Server-Room,5,3,44.65,16.9,1.0
2026-06-25 05:00,Gym,5,3,7.25,14.3,3.0
2026-06-25 06:00,Lab-A,6,3,15.66,16.5,1.0
2026-06-25 06:00,Lab-B,6,3,12.84,18.0,0.0
2026-06-25 06:00,Office,6,3,8.91,19.1,5.0
2026-06-25 06:00,Cafeteria,6,3,12.65,16.1,0.0
2026-06-25 06:00,Server-Room,6,3,46.06,18.4,5.0
2026-06-25 06:00,Gym,6,3,8.02,16.9,2.0
2026-06-25 07:00,Lab-A,7,3,18.73,24.2,3.0
2026-06-25 07:00,Lab-B,7,3,13.46,21.3,3.0
2026-06-25 07:00,Office,7,3,8.17,20.9,2.0
2026-06-25 07:00,Cafeteria,7,3,11.88,21.5,0.0
2026-06-25 07:00,Server-Room,7,3,46.26,21.7,2.0
2026-06-25 07:00,Gym,7,3,7.46,19.7,5.0
2026-06-25 08:00,Lab-A,8,3,25.79,21.0,30.0
2026-06-25 08:00,Lab-B,8,3,19.25,21.1,27.0
2026-06-25 08:00,Office,8,3,8.99,22.6,8.0
2026-06-25 08:00,Cafeteria,8,3,18.38,,33.0
2026-06-25 08:00,Server-Room,8,3,48.19,24.5,2.0
2026-06-25 08:00,Gym,8,3,21.6,25.6,37.0
2026-06-25 09:00,Lab-A,9,3,26.18,22.5,29.0
2026-06-25 09:00,Lab-B,9,3,23.16,25.2,22.0
2026-06-25 09:00,Office,9,3,16.24,24.9,17.0
2026-06-25 09:00,Cafeteria,9,3,20.8,23.7,30.0
2026-06-25 09:00,Server-Room,9,3,46.8,24.6,0.0
2026-06-25 09:00,Gym,9,3,12.49,21.2,
2026-06-25 10:00,Lab-A,10,3,21.02,23.2,14.0
2026-06-25 10:00,Lab-B,10,3,20.2,25.5,18.0
2026-06-25 10:00,Office,10,3,14.05,24.8,7.0
2026-06-25 10:00,Cafeteria,10,3,18.85,25.6,9.0
2026-06-25 10:00,Server-Room,10,3,47.8,26.5,0.0
2026-06-25 10:00,Gym,10,3,7.88,23.6,10.0
2026-06-25 11:00,Lab-A,11,3,20.48,22.6,26.0
2026-06-25 11:00,Lab-B,11,3,26.02,26.8,35.0
2026-06-25 11:00,Office,11,3,19.52,22.6,40.0
2026-06-25 11:00,Cafeteria,11,3,19.06,24.8,26.0
2026-06-25 11:00,Server-Room,11,3,44.36,24.3,
2026-06-25 11:00,Gym,11,3,17.0,24.6,38.0
2026-06-25 12:00,Lab-A,12,3,24.51,26.0,20.0
2026-06-25 12:00,Lab-B,12,3,28.82,25.5,35.0
2026-06-25 12:00,Office,12,3,16.5,23.6,24.0
2026-06-25 12:00,Cafeteria,12,3,24.36,27.9,30.0
2026-06-25 12:00,Server-Room,12,3,49.59,26.7,1.0
2026-06-25 12:00,Gym,12,3,14.51,26.6,19.0
2026-06-25 13:00,Lab-A,13,3,23.51,24.9,20.0
2026-06-25 13:00,Lab-B,13,3,16.1,25.1,11.0
2026-06-25 13:00,Office,13,3,18.7,25.7,31.0
2026-06-25 13:00,Cafeteria,13,3,21.59,25.4,26.0
2026-06-25 13:00,Server-Room,13,3,46.25,22.3,2.0
2026-06-25 13:00,Gym,13,3,8.76,26.3,9.0
2026-06-25 14:00,Lab-A,14,3,18.8,22.4,8.0
2026-06-25 14:00,Lab-B,14,3,18.33,21.4,14.0
2026-06-25 14:00,Office,14,3,18.39,25.6,26.0
2026-06-25 14:00,Cafeteria,14,3,16.44,19.7,
2026-06-25 14:00,Server-Room,14,3,45.77,23.6,1.0
2026-06-25 14:00,Gym,14,3,16.01,24.5,20.0
2026-06-25 15:00,Lab-A,15,3,21.72,22.6,15.0
2026-06-25 15:00,Lab-B,15,3,21.83,24.1,29.0
2026-06-25 15:00,Office,15,3,12.17,23.7,10.0
2026-06-25 15:00,Cafeteria,15,3,23.09,20.8,39.0
2026-06-25 15:00,Server-Room,15,3,41.87,20.9,2.0
2026-06-25 15:00,Gym,15,3,8.61,23.3,5.0
2026-06-25 16:00,Lab-A,16,3,22.87,23.4,23.0
2026-06-25 16:00,Lab-B,16,3,19.55,21.7,27.0
2026-06-25 16:00,Office,16,3,,23.0,15.0
2026-06-25 16:00,Cafeteria,16,3,12.57,22.6,7.0
2026-06-25 16:00,Server-Room,16,3,43.17,19.9,0.0
2026-06-25 16:00,Gym,16,3,8.64,,17.0
2026-06-25 17:00,Lab-A,17,3,27.06,21.6,36.0
2026-06-25 17:00,Lab-B,17,3,24.3,21.9,38.0
2026-06-25 17:00,Office,17,3,12.71,22.0,13.0
2026-06-25 17:00,Cafeteria,17,3,18.47,21.5,21.0
2026-06-25 17:00,Server-Room,17,3,46.76,21.8,2.0
2026-06-25 17:00,Gym,17,3,14.21,22.9,23.0
2026-06-25 18:00,Lab-A,18,3,16.93,17.1,15.0
2026-06-25 18:00,Lab-B,18,3,19.72,19.2,27.0
2026-06-25 18:00,Office,18,3,18.71,15.0,30.0
2026-06-25 18:00,Cafeteria,18,3,16.31,17.5,24.0
2026-06-25 18:00,Server-Room,18,3,46.0,18.5,1.0
2026-06-25 18:00,Gym,18,3,10.1,20.9,
2026-06-25 19:00,Lab-A,19,3,16.33,17.2,1.0
2026-06-25 19:00,Lab-B,19,3,11.1,15.7,1.0
2026-06-25 19:00,Office,19,3,6.78,15.2,2.0
2026-06-25 19:00,Cafeteria,19,3,11.68,14.4,5.0
2026-06-25 19:00,Server-Room,19,3,44.55,14.8,5.0
2026-06-25 19:00,Gym,19,3,5.65,12.9,5.0
2026-06-25 20:00,Lab-A,20,3,13.96,15.7,1.0
2026-06-25 20:00,Lab-B,20,3,13.41,,2.0
2026-06-25 20:00,Office,20,3,8.87,16.7,0.0
2026-06-25 20:00,Cafeteria,20,3,12.36,11.9,2.0
2026-06-25 20:00,Server-Room,20,3,44.63,13.2,3.0
2026-06-25 20:00,Gym,20,3,6.25,15.1,5.0
2026-06-25 21:00,Lab-A,21,3,13.25,,2.0
2026-06-25 21:00,Lab-B,21,3,16.56,11.0,5.0
2026-06-25 21:00,Office,21,3,8.5,13.0,4.0
2026-06-25 21:00,Cafeteria,21,3,9.86,13.8,
2026-06-25 21:00,Server-Room,21,3,44.95,13.3,3.0
2026-06-25 21:00,Gym,21,3,5.26,13.2,0.0
2026-06-25 22:00,Lab-A,22,3,16.24,9.9,4.0
2026-06-25 22:00,Lab-B,22,3,10.77,10.8,1.0
2026-06-25 22:00,Office,22,3,6.26,9.5,0.0
2026-06-25 22:00,Cafeteria,22,3,11.28,11.0,4.0
2026-06-25 22:00,Server-Room,22,3,41.98,11.6,3.0
2026-06-25 22:00,Gym,22,3,7.61,11.4,1.0
2026-06-25 23:00,Lab-A,23,3,14.57,11.8,5.0
2026-06-25 23:00,Lab-B,23,3,11.99,7.2,2.0
2026-06-25 23:00,Office,23,3,7.86,8.7,4.0
2026-06-25 23:00,Cafeteria,23,3,8.49,10.6,3.0
2026-06-25 23:00,Server-Room,23,3,45.67,8.0,0.0
2026-06-25 23:00,Gym,23,3,12.12,9.0,4.0
2026-06-26 00:00,Lab-A,0,4,16.27,11.3,3.0
2026-06-26 00:00,Lab-B,0,4,10.83,6.7,3.0
2026-06-26 00:00,Office,0,4,,7.0,0.0
2026-06-26 00:00,Cafeteria,0,4,9.84,11.8,3.0
2026-06-26 00:00,Server-Room,0,4,43.98,12.5,1.0
2026-06-26 00:00,Gym,0,4,6.7,8.8,1.0
2026-06-26 01:00,Lab-A,1,4,14.29,11.9,5.0
2026-06-26 01:00,Lab-B,1,4,12.85,11.2,5.0
2026-06-26 01:00,Office,1,4,8.63,11.4,2.0
2026-06-26 01:00,Cafeteria,1,4,9.81,11.8,
2026-06-26 01:00,Server-Room,1,4,45.91,10.7,3.0
2026-06-26 01:00,Gym,1,4,4.86,10.7,0.0
2026-06-26 02:00,Lab-A,2,4,16.1,11.3,4.0
2026-06-26 02:00,Lab-B,2,4,11.44,11.7,5.0
2026-06-26 02:00,Office,2,4,6.4,11.3,2.0
2026-06-26 02:00,Cafeteria,2,4,10.83,12.1,3.0
2026-06-26 02:00,Server-Room,2,4,45.66,8.6,5.0
2026-06-26 02:00,Gym,2,4,5.63,12.4,1.0
2026-06-26 03:00,Lab-A,3,4,18.16,11.5,5.0
2026-06-26 03:00,Lab-B,3,4,12.44,13.9,1.0
2026-06-26 03:00,Office,3,4,5.71,10.2,2.0
2026-06-26 03:00,Cafeteria,3,4,12.03,15.2,0.0
2026-06-26 03:00,Server-Room,3,4,48.69,12.2,5.0
2026-06-26 03:00,Gym,3,4,8.39,12.3,5.0
2026-06-26 04:00,Lab-A,4,4,16.76,14.3,3.0
2026-06-26 04:00,Lab-B,4,4,10.77,14.1,0.0
2026-06-26 04:00,Office,4,4,7.2,13.2,4.0
2026-06-26 04:00,Cafeteria,4,4,9.67,17.0,0.0
2026-06-26 04:00,Server-Room,4,4,44.84,14.5,0.0
2026-06-26 04:00,Gym,4,4,6.44,14.7,2.0
2026-06-26 05:00,Lab-A,5,4,17.41,15.0,3.0
2026-06-26 05:00,Lab-B,5,4,13.37,15.2,4.0
2026-06-26 05:00,Office,5,4,7.77,13.9,5.0
2026-06-26 05:00,Cafeteria,5,4,9.24,16.3,2.0
2026-06-26 05:00,Server-Room,5,4,44.13,16.6,3.0
2026-06-26 05:00,Gym,5,4,3.34,15.4,2.0
2026-06-26 06:00,Lab-A,6,4,13.69,18.9,4.0
2026-06-26 06:00,Lab-B,6,4,11.96,18.9,0.0
2026-06-26 06:00,Office,6,4,10.93,19.5,2.0
2026-06-26 06:00,Cafeteria,6,4,,,4.0
2026-06-26 06:00,Server-Room,6,4,47.6,17.2,5.0
2026-06-26 06:00,Gym,6,4,5.36,18.4,3.0
2026-06-26 07:00,Lab-A,7,4,14.7,20.3,4.0
2026-06-26 07:00,Lab-B,7,4,14.29,20.9,1.0
2026-06-26 07:00,Office,7,4,8.64,20.1,4.0
2026-06-26 07:00,Cafeteria,7,4,13.67,20.4,5.0
2026-06-26 07:00,Server-Room,7,4,45.31,18.5,3.0
2026-06-26 07:00,Gym,7,4,5.82,19.4,2.0
2026-06-26 08:00,Lab-A,8,4,18.04,22.9,7.0
2026-06-26 08:00,Lab-B,8,4,22.1,24.2,27.0
2026-06-26 08:00,Office,8,4,15.15,21.1,28.0
2026-06-26 08:00,Cafeteria,8,4,13.25,24.9,5.0
2026-06-26 08:00,Server-Room,8,4,,22.4,0.0
2026-06-26 08:00,Gym,8,4,17.12,21.3,38.0
2026-06-26 09:00,Lab-A,9,4,19.22,21.8,13.0
2026-06-26 09:00,Lab-B,9,4,23.85,23.5,40.0
2026-06-26 09:00,Office,9,4,9.7,24.1,7.0
2026-06-26 09:00,Cafeteria,9,4,,22.6,20.0
2026-06-26 09:00,Server-Room,9,4,47.31,24.3,1.0
2026-06-26 09:00,Gym,9,4,8.57,20.9,24.0
2026-06-26 10:00,Lab-A,10,4,20.23,27.2,21.0
2026-06-26 10:00,Lab-B,10,4,21.59,24.1,22.0
2026-06-26 10:00,Office,10,4,13.92,26.3,9.0
2026-06-26 10:00,Cafeteria,10,4,23.98,24.5,36.0
2026-06-26 10:00,Server-Room,10,4,48.48,26.1,0.0
2026-06-26 10:00,Gym,10,4,9.62,24.2,16.0
2026-06-26 11:00,Lab-A,11,4,25.75,23.4,38.0
2026-06-26 11:00,Lab-B,11,4,28.5,28.8,28.0
2026-06-26 11:00,Office,11,4,19.22,25.4,26.0
2026-06-26 11:00,Cafeteria,11,4,17.66,25.2,18.0
2026-06-26 11:00,Server-Room,11,4,50.48,25.3,0.0
2026-06-26 11:00,Gym,11,4,17.73,25.8,40.0
2026-06-26 12:00,Lab-A,12,4,20.01,26.7,10.0
2026-06-26 12:00,Lab-B,12,4,28.24,25.4,39.0
2026-06-26 12:00,Office,12,4,20.26,27.2,24.0
2026-06-26 12:00,Cafeteria,12,4,17.19,24.8,7.0
2026-06-26 12:00,Server-Room,12,4,46.73,25.4,0.0
2026-06-26 12:00,Gym,12,4,,26.4,8.0
2026-06-26 13:00,Lab-A,13,4,21.64,27.1,5.0
2026-06-26 13:00,Lab-B,13,4,24.51,26.3,35.0
2026-06-26 13:00,Office,13,4,16.1,25.5,11.0
2026-06-26 13:00,Cafeteria,13,4,24.99,26.6,40.0
2026-06-26 13:00,Server-Room,13,4,51.03,26.8,
2026-06-26 13:00,Gym,13,4,11.9,25.5,11.0
2026-06-26 14:00,Lab-A,14,4,21.87,24.8,18.0
2026-06-26 14:00,Lab-B,14,4,27.03,25.0,37.0
2026-06-26 14:00,Office,14,4,21.45,26.3,38.0
2026-06-26 14:00,Cafeteria,14,4,16.59,23.8,17.0
2026-06-26 14:00,Server-Room,14,4,50.26,25.5,1.0
2026-06-26 14:00,Gym,14,4,12.79,25.5,17.0
2026-06-26 15:00,Lab-A,15,4,20.03,22.0,13.0
2026-06-26 15:00,Lab-B,15,4,22.08,23.4,23.0
2026-06-26 15:00,Office,15,4,11.53,23.3,12.0
2026-06-26 15:00,Cafeteria,15,4,22.73,24.4,36.0
